transaction_id,sales_date,buyer_id,product_id,seller_id,currency,sale_amount,sale_margin
13627994,2023-07-01 01:33:13,2676,28821,144,USD,1192.10,107.90
13632202,2023-07-01 05:18:54,2676,30571,146,USD,960.00,40.00
13660950,2023-07-01 09:12:41,2732,40251,156,SEK,960.00,40.00
13660955,2023-07-01 09:12:41,2732,40251,156,SEK,960.00,40.00
13660957,2023-07-01 09:12:42,2732,40251,156,SEK,960.00,40.00
13660959,2023-07-01 09:12:43,2732,40251,156,SEK,960.00,40.00
13660962,2023-07-01 09:12:43,2732,40251,156,SEK,960.00,40.00
13669909,2023-07-01 09:56:33,2677,26831,142,GBP,1295.94,61.06
13714889,2023-07-01 13:36:23,2648,38711,153,GBP,1814.40,75.60
13715336,2023-07-01 13:39:46,2648,38711,153,GBP,1814.40,75.60
13717482,2023-07-01 13:51:40,2648,38711,153,GBP,1728.00,72.00
13717490,2023-07-01 13:51:41,2648,38711,153,GBP,1814.40,75.60
13724864,2023-07-01 14:43:32,2648,38711,153,GBP,1728.00,72.00
13741535,2023-07-01 17:04:18,2676,31361,146,EUR,1358.00,42.00
13743271,2023-07-01 17:23:03,2676,30571,146,USD,960.00,40.00
13745350,2023-07-01 17:49:01,2676,30571,146,USD,960.00,40.00
13750974,2023-07-01 18:51:16,2676,30571,146,USD,1920.00,80.00
13757455,2023-07-01 20:12:54,2642,33491,148,GBP,1007.04,41.96
13762770,2023-07-01 21:25:50,2642,33491,148,GBP,960.00,40.00
13766109,2023-07-01 22:30:05,2659,11121,126,GBP,1014.00,26.00
13771567,2023-07-02 00:55:10,2676,30571,146,USD,960.00,40.00
13771840,2023-07-02 01:06:50,2676,28821,144,USD,898.66,81.34
13773610,2023-07-02 03:19:21,2676,30571,146,USD,1920.00,80.00
13774483,2023-07-02 04:53:00,2676,30571,146,USD,1152.00,48.00
13774484,2023-07-02 04:53:06,2676,30571,146,USD,960.00,40.00
13774685,2023-07-02 05:09:03,2732,40251,156,SEK,960.00,40.00
13774687,2023-07-02 05:09:04,2732,40251,156,SEK,960.00,40.00
13774688,2023-07-02 05:09:05,2732,40251,156,SEK,960.00,40.00
13774690,2023-07-02 05:09:05,2732,40251,156,SEK,960.00,40.00
13774691,2023-07-02 05:09:06,2732,40251,156,SEK,960.00,40.00
13774774,2023-07-02 05:12:55,2732,40251,156,SEK,960.00,40.00
13774773,2023-07-02 05:12:55,2732,40251,156,SEK,960.00,40.00
13774778,2023-07-02 05:12:56,2732,40251,156,SEK,960.00,40.00
13774776,2023-07-02 05:12:56,2732,40251,156,SEK,960.00,40.00
13774780,2023-07-02 05:12:57,2732,40251,156,SEK,960.00,40.00
13778207,2023-07-02 06:39:43,2677,26831,142,GBP,1910.00,90.00
13799431,2023-07-02 09:17:57,2657,30581,145,GBP,750.00,250.00
13817065,2023-07-02 11:03:01,2676,31351,146,EUR,970.00,30.00
13834430,2023-07-02 12:46:49,2642,33491,148,GBP,1958.40,81.60
13844459,2023-07-02 13:46:32,2642,33491,148,GBP,1344.00,56.00
13848573,2023-07-02 14:12:03,2676,30571,146,USD,1920.00,80.00
13854015,2023-07-02 14:56:32,2732,40251,156,SEK,960.00,40.00
13854018,2023-07-02 14:56:32,2732,40251,156,SEK,960.00,40.00
13854019,2023-07-02 14:56:33,2732,40251,156,SEK,960.00,40.00
13854020,2023-07-02 14:56:33,2732,40251,156,SEK,960.00,40.00
13854023,2023-07-02 14:56:34,2732,40251,156,SEK,960.00,40.00
13854153,2023-07-02 14:57:45,2657,30581,145,GBP,1986.76,662.25
13858339,2023-07-02 15:35:33,2676,30571,146,USD,1344.00,56.00
13865126,2023-07-02 16:57:25,2676,30571,146,USD,1728.00,72.00
13865516,2023-07-02 17:02:19,2676,28821,144,USD,1146.25,103.75
13868984,2023-07-02 17:47:05,2676,30571,146,USD,960.00,40.00
13876563,2023-07-02 19:32:58,2642,33491,148,GBP,2063.04,85.96
13876883,2023-07-02 19:37:55,2732,40251,156,SEK,960.00,40.00
13876882,2023-07-02 19:37:55,2732,40251,156,SEK,960.00,40.00
13876885,2023-07-02 19:37:56,2732,40251,156,SEK,960.00,40.00
13876884,2023-07-02 19:37:56,2732,40251,156,SEK,960.00,40.00
13876886,2023-07-02 19:37:57,2732,40251,156,SEK,960.00,40.00
13877312,2023-07-02 19:44:22,2732,40251,156,SEK,960.00,40.00
13877311,2023-07-02 19:44:22,2732,40251,156,SEK,960.00,40.00
13878310,2023-07-02 19:58:12,2642,33491,148,GBP,1056.00,44.00
13886701,2023-07-02 22:34:35,2676,30571,146,USD,1920.00,80.00
13892447,2023-07-03 01:48:59,2677,26831,142,GBP,1910.00,90.00
13892595,2023-07-03 01:56:27,2676,30571,146,USD,960.00,40.00
13892980,2023-07-03 02:18:23,2714,35831,151,INR,955.00,45.00
13895408,2023-07-03 04:25:40,2714,36061,151,INR,4900.00,100.00
13895616,2023-07-03 04:35:48,2714,35591,151,INR,1930.00,70.00
13899105,2023-07-03 06:00:50,2714,35881,151,INR,1274.00,26.00
13899119,2023-07-03 06:01:05,2714,35881,151,INR,1274.00,26.00
13899169,2023-07-03 06:01:47,2714,35881,151,INR,1274.00,26.00
13899531,2023-07-03 06:06:45,2714,35881,151,INR,980.00,20.00
13902938,2023-07-03 06:44:19,2714,35621,151,INR,4775.00,225.00
13903002,2023-07-03 06:44:55,2714,36801,152,INR,955.00,45.00
13903333,2023-07-03 06:47:48,2714,36611,152,INR,1910.00,90.00
13903655,2023-07-03 06:50:39,2714,36101,152,INR,955.00,45.00
13906614,2023-07-03 07:13:36,2676,31361,146,EUR,1319.20,40.80
13916881,2023-07-03 08:17:16,2676,31361,146,EUR,1309.50,40.50
13917418,2023-07-03 08:20:06,2714,35681,151,INR,2387.50,112.50
13917967,2023-07-03 08:22:56,2676,30571,146,USD,960.00,40.00
13920520,2023-07-03 08:36:31,2714,35781,151,INR,1910.00,90.00
13936340,2023-07-03 09:49:32,2676,31351,146,EUR,970.00,30.00
13942095,2023-07-03 10:21:33,2642,33491,148,GBP,1680.00,70.00
13960703,2023-07-03 11:54:07,2714,35571,151,INR,955.00,45.00
13961800,2023-07-03 11:58:26,2714,35571,151,INR,955.00,45.00
13967306,2023-07-03 12:25:18,2657,26621,141,GBP,799.20,199.80
13967540,2023-07-03 12:26:46,2657,26621,141,GBP,1759.20,439.80
13968771,2023-07-03 12:32:10,2714,36061,151,INR,2821.42,57.58
13969432,2023-07-03 12:36:34,2642,33491,148,GBP,960.00,40.00
13989682,2023-07-03 14:36:19,2657,30581,145,GBP,873.01,291.00
14001342,2023-07-03 16:20:52,2732,33001,149,SEK,1920.00,80.00
14001432,2023-07-03 16:21:48,2732,33001,149,SEK,1920.00,80.00
14004940,2023-07-03 16:58:46,2714,35831,151,INR,955.00,45.00
14009078,2023-07-03 17:48:07,2676,30571,146,USD,960.00,40.00
14009454,2023-07-03 17:53:12,2676,11121,126,GBP,970.00,30.00
14009455,2023-07-03 17:53:14,2676,11121,126,GBP,970.00,30.00
14009845,2023-07-03 17:58:40,2732,33001,149,SEK,1920.00,80.00
14010076,2023-07-03 18:01:36,2732,33001,149,SEK,1920.00,80.00
14010198,2023-07-03 18:02:27,2732,33001,149,SEK,1920.00,80.00
14010258,2023-07-03 18:03:10,2732,33001,149,SEK,1920.00,80.00
14010305,2023-07-03 18:03:53,2732,33001,149,SEK,1920.00,80.00
14018993,2023-07-03 20:24:57,2642,33491,148,GBP,2029.44,84.56
14025018,2023-07-03 22:50:10,2676,31311,146,CAD,1920.00,80.00
14029070,2023-07-04 01:07:24,2676,30571,146,USD,1017.60,42.40
14029866,2023-07-04 02:20:45,2676,30571,146,USD,960.00,40.00
14030906,2023-07-04 04:32:50,2676,30571,146,USD,960.00,40.00
14030916,2023-07-04 04:33:44,2676,30571,146,USD,960.00,40.00
14031000,2023-07-04 04:46:02,2676,30571,146,USD,1728.00,72.00
14033196,2023-07-04 06:39:34,2676,30571,146,USD,1920.00,80.00
14064295,2023-07-04 13:19:59,2676,35571,151,INR,955.00,45.00
14064296,2023-07-04 13:20:02,2676,35571,151,INR,955.00,45.00
14064301,2023-07-04 13:20:04,2676,35571,151,INR,955.00,45.00
14064303,2023-07-04 13:20:05,2676,35571,151,INR,955.00,45.00
14064308,2023-07-04 13:20:09,2676,35571,151,INR,955.00,45.00
14064309,2023-07-04 13:20:09,2676,35571,151,INR,955.00,45.00
14064311,2023-07-04 13:20:12,2676,35571,151,INR,955.00,45.00
14065294,2023-07-04 13:33:13,2676,35571,151,INR,955.00,45.00
14065619,2023-07-04 13:37:47,2677,30591,146,GBP,878.43,108.57
14070606,2023-07-04 14:40:38,2732,33031,149,SEK,960.00,40.00
14070608,2023-07-04 14:40:39,2732,33031,149,SEK,960.00,40.00
14070607,2023-07-04 14:40:39,2732,33031,149,SEK,960.00,40.00
14070609,2023-07-04 14:40:40,2732,33031,149,SEK,960.00,40.00
14070610,2023-07-04 14:40:40,2732,33031,149,SEK,960.00,40.00
14073054,2023-07-04 15:10:56,2676,31361,146,EUR,1173.70,36.30
14075630,2023-07-04 15:48:46,2676,35881,151,INR,2450.00,50.00
14082734,2023-07-04 18:05:51,2676,11121,126,GBP,1552.00,48.00
14083669,2023-07-04 18:26:26,2642,33491,148,GBP,2400.00,100.00
14086044,2023-07-04 19:31:48,2714,35881,151,INR,4847.08,98.92
14086050,2023-07-04 19:32:02,2714,35881,151,INR,4847.08,98.92
14086132,2023-07-04 19:34:06,2714,35881,151,INR,4802.00,98.00
14086152,2023-07-04 19:34:57,2714,35881,151,INR,4802.00,98.00
14086188,2023-07-04 19:36:24,2714,35881,151,INR,2940.00,60.00
14086219,2023-07-04 19:36:49,2714,35881,151,INR,1470.00,30.00
14089731,2023-07-04 21:34:29,2676,31351,146,EUR,970.00,30.00
14089895,2023-07-04 21:41:04,2732,40251,156,SEK,960.00,40.00
14090747,2023-07-04 22:28:43,2676,30571,146,USD,1920.00,80.00
14090849,2023-07-04 22:34:17,2676,30571,146,USD,1152.00,48.00
14096495,2023-07-05 05:14:54,2676,30571,146,USD,1728.00,72.00
14097067,2023-07-05 05:44:30,2676,30571,146,USD,1152.00,48.00
14106689,2023-07-05 09:11:25,2676,35281,150,AUD,960.00,40.00
14110048,2023-07-05 09:54:33,2714,35681,151,INR,2387.50,112.50
14117208,2023-07-05 11:15:47,2714,36061,151,INR,3920.00,80.00
14118335,2023-07-05 11:29:09,2714,36421,152,INR,1910.00,90.00
14121558,2023-07-05 12:10:04,2659,11121,126,GBP,1150.50,29.50
14124947,2023-07-05 12:50:00,2714,36061,151,INR,1428.84,29.16
14128136,2023-07-05 13:29:59,2732,33001,149,SEK,1920.00,80.00
14130029,2023-07-05 13:56:25,2676,30571,146,USD,960.00,40.00
14130033,2023-07-05 13:56:27,2676,30571,146,USD,960.00,40.00
14133420,2023-07-05 14:51:46,2714,36961,152,INR,965.00,35.00
14133475,2023-07-05 14:53:21,2714,35751,151,INR,1910.00,90.00
14133806,2023-07-05 15:01:46,2714,36961,152,INR,965.00,35.00
14133979,2023-07-05 15:05:37,2676,31351,146,EUR,1164.00,36.00
14133981,2023-07-05 15:05:48,2642,33491,148,GBP,1151.04,47.96
14134278,2023-07-05 15:12:54,2676,30571,146,USD,960.00,40.00
14142180,2023-07-05 18:53:03,2676,30571,146,USD,1248.00,52.00
14146499,2023-07-05 20:21:44,2676,31351,146,EUR,1940.00,60.00
14146537,2023-07-05 20:22:15,2676,30571,146,USD,960.00,40.00
14146982,2023-07-05 20:31:19,2676,30571,146,USD,1920.00,80.00
14149841,2023-07-05 21:45:54,2676,31351,146,EUR,1940.00,60.00
14149842,2023-07-05 21:45:56,2676,31351,146,EUR,1940.00,60.00
14149843,2023-07-05 21:45:57,2676,31351,146,EUR,1940.00,60.00
14153218,2023-07-05 23:39:49,2676,30571,146,USD,960.00,40.00
14154744,2023-07-06 00:56:17,2676,31351,146,EUR,1940.00,60.00
14154746,2023-07-06 00:56:19,2676,31351,146,EUR,1940.00,60.00
14186018,2023-07-06 08:40:23,2676,30571,146,USD,960.00,40.00
14193491,2023-07-06 08:59:30,2642,33491,148,GBP,2400.00,100.00
14228769,2023-07-06 10:52:08,2657,30581,145,GBP,914.26,304.75
14234604,2023-07-06 11:04:57,2657,26621,141,GBP,1519.20,379.80
14240908,2023-07-06 11:23:19,2714,35881,151,INR,3920.00,80.00
14244109,2023-07-06 11:36:12,2676,11121,126,GBP,970.00,30.00
14255075,2023-07-06 12:08:36,2714,36071,151,INR,1910.00,90.00
14255287,2023-07-06 12:08:49,2714,36071,151,INR,1910.00,90.00
14255526,2023-07-06 12:09:24,2714,35591,151,INR,1930.00,70.00
14276194,2023-07-06 12:52:25,2676,31351,146,EUR,1183.40,36.60
14280692,2023-07-06 13:00:43,2642,27471,142,GBP,919.08,79.92
14300751,2023-07-06 13:47:30,2676,31381,146,EUR,970.00,30.00
14307918,2023-07-06 14:10:54,2714,35581,151,INR,1910.00,90.00
14312096,2023-07-06 14:22:22,2657,26621,141,GBP,879.20,219.80
14339134,2023-07-06 16:06:30,2732,33031,149,SEK,1920.00,80.00
14339133,2023-07-06 16:06:30,2732,33031,149,SEK,1920.00,80.00
14339135,2023-07-06 16:06:31,2732,33031,149,SEK,1920.00,80.00
14339136,2023-07-06 16:06:31,2732,33031,149,SEK,1920.00,80.00
14339137,2023-07-06 16:06:32,2732,33031,149,SEK,1920.00,80.00
14343777,2023-07-06 16:22:45,2642,33491,148,GBP,1343.04,55.96
14356375,2023-07-06 17:19:36,2642,33491,148,GBP,1055.04,43.96
14372618,2023-07-06 18:26:18,2676,28821,144,USD,1650.60,149.40
14372621,2023-07-06 18:26:34,2676,28821,144,USD,1467.20,132.80
14377283,2023-07-06 18:43:02,2642,33491,148,GBP,1151.04,47.96
14399377,2023-07-06 20:13:37,2676,28821,144,USD,1819.33,164.67
14432195,2023-07-06 23:23:25,2676,31351,146,EUR,1940.00,60.00
14435668,2023-07-07 00:08:27,2676,31311,146,CAD,1580.16,65.84
14442152,2023-07-07 03:37:02,2676,30571,146,USD,1344.00,56.00
14447592,2023-07-07 05:58:20,2714,36131,152,INR,1249.50,25.50
14457491,2023-07-07 07:04:45,2714,36161,152,INR,1146.00,54.00
14470112,2023-07-07 07:55:16,2714,36621,152,INR,980.00,20.00
14470246,2023-07-07 07:55:50,2714,36621,152,INR,980.00,20.00
14470395,2023-07-07 07:56:50,2714,36131,152,INR,1144.64,23.36
14471850,2023-07-07 08:02:18,2732,33001,149,SEK,1920.00,80.00
14473281,2023-07-07 08:07:07,2676,36961,152,INR,970.00,30.00
14475033,2023-07-07 08:13:00,2676,31351,146,EUR,970.00,30.00
14507108,2023-07-07 09:50:53,2642,33491,148,GBP,960.00,40.00
14520806,2023-07-07 10:34:20,2732,33031,149,SEK,1920.00,80.00
14520805,2023-07-07 10:34:20,2732,33031,149,SEK,1920.00,80.00
14520808,2023-07-07 10:34:21,2732,33031,149,SEK,1920.00,80.00
14520807,2023-07-07 10:34:21,2732,33031,149,SEK,1920.00,80.00
14520809,2023-07-07 10:34:22,2732,33031,149,SEK,1920.00,80.00
14547300,2023-07-07 11:55:28,2657,26611,141,GBP,2337.50,412.50
14564111,2023-07-07 12:57:10,2657,26621,141,GBP,800.00,200.00
14571334,2023-07-07 13:22:03,2659,31391,146,EUR,970.00,30.00
14582538,2023-07-07 14:07:31,2648,11341,126,GBP,1000.00,0.00
14590518,2023-07-07 14:43:28,2676,31351,146,EUR,1940.00,60.00
14597374,2023-07-07 15:18:48,2732,33031,149,SEK,1920.00,80.00
14597377,2023-07-07 15:18:49,2732,33031,149,SEK,1920.00,80.00
14606903,2023-07-07 16:19:38,2642,33491,148,GBP,1056.00,44.00
14611687,2023-07-07 16:50:43,2676,28821,144,USD,917.00,83.00
14617043,2023-07-07 17:33:24,2676,30571,146,USD,1920.00,80.00
14627860,2023-07-07 19:05:48,2642,33491,148,GBP,948.48,39.52
14632498,2023-07-07 19:48:07,2676,30571,146,USD,1920.00,80.00
14633602,2023-07-07 19:56:45,2676,30571,146,USD,1344.00,56.00
14638673,2023-07-07 22:12:23,2676,31381,146,EUR,1940.00,60.00
14638856,2023-07-07 22:28:40,2676,31361,146,EUR,1164.00,36.00
14642811,2023-07-07 23:32:40,2676,30571,146,USD,1152.00,48.00
14650293,2023-07-08 03:23:57,2676,30571,146,USD,1920.00,80.00
14650394,2023-07-08 03:28:29,2676,30571,146,USD,1920.00,80.00
14652195,2023-07-08 04:59:10,2676,11121,126,GBP,1649.00,51.00
14674086,2023-07-08 07:59:36,2714,35751,151,INR,1910.00,90.00
14704266,2023-07-08 09:44:25,2635,11121,126,GBP,2013.26,62.27
14704418,2023-07-08 09:44:44,2635,11121,126,GBP,1940.00,60.00
14704540,2023-07-08 09:44:57,2635,11121,126,GBP,948.05,29.32
14713737,2023-07-08 10:14:42,2676,11121,126,GBP,1862.40,57.60
14724476,2023-07-08 10:49:08,2657,26621,141,GBP,1051.99,263.00
14724790,2023-07-08 10:50:11,2657,26621,141,GBP,791.20,197.80
14754999,2023-07-08 12:36:05,2642,27471,142,GBP,1679.00,146.00
14779328,2023-07-08 14:19:30,2732,33001,149,SEK,960.00,40.00
14780571,2023-07-08 14:25:23,2642,33491,148,GBP,1151.04,47.96
14802424,2023-07-08 16:38:13,2676,30571,146,USD,1920.00,80.00
14823587,2023-07-08 19:38:43,2676,28821,144,USD,1834.00,166.00
14827792,2023-07-08 20:15:59,2676,11121,126,GBP,970.00,30.00
14829076,2023-07-08 20:27:50,2732,33001,149,SEK,1920.00,80.00
14829187,2023-07-08 20:28:46,2732,33001,149,SEK,1920.00,80.00
14829294,2023-07-08 20:29:32,2732,33001,149,SEK,1920.00,80.00
14829380,2023-07-08 20:30:20,2732,33001,149,SEK,1920.00,80.00
14835965,2023-07-08 21:46:48,2676,30571,146,USD,1536.00,64.00
14842172,2023-07-08 23:27:14,2676,30571,146,USD,1920.00,80.00
14842684,2023-07-08 23:38:30,2676,30571,146,USD,1920.00,80.00
14848254,2023-07-09 02:21:36,2676,30571,146,USD,1920.00,80.00
14849050,2023-07-09 03:05:42,2676,30571,146,USD,1920.00,80.00
14849281,2023-07-09 03:22:37,2676,31381,146,EUR,1794.50,55.50
14861232,2023-07-09 06:49:33,2676,30571,146,USD,960.00,40.00
14899722,2023-07-09 09:25:50,2676,29251,144,USD,1880.00,120.00
14964722,2023-07-09 11:57:06,2676,30571,146,USD,1152.00,48.00
14969901,2023-07-09 12:14:47,2642,11341,126,GBP,900.00,100.00
14972300,2023-07-09 12:22:17,2676,29251,144,USD,1880.00,120.00
14980438,2023-07-09 12:45:12,2714,35831,151,INR,1910.00,90.00
14988545,2023-07-09 13:08:54,2657,26621,141,GBP,840.00,210.00
14989225,2023-07-09 13:10:45,2657,26621,141,GBP,879.20,219.80
15003849,2023-07-09 14:02:15,2642,33491,148,GBP,1726.08,71.92
15020390,2023-07-09 15:08:39,2676,31351,146,EUR,1940.00,60.00
15020399,2023-07-09 15:08:42,2676,31351,146,EUR,970.00,30.00
15027016,2023-07-09 15:41:41,2676,30571,146,USD,1920.00,80.00
15027029,2023-07-09 15:41:43,2676,31351,146,EUR,1358.00,42.00
15028234,2023-07-09 15:48:05,2676,31361,146,EUR,1164.00,36.00
15034094,2023-07-09 16:26:20,2684,11121,126,GBP,979.88,25.12
15046399,2023-07-09 17:38:11,2676,33491,149,GBP,2400.00,100.00
15055839,2023-07-09 18:53:36,2676,30571,146,USD,1920.00,80.00
15058917,2023-07-09 19:20:33,2676,30571,146,USD,1920.00,80.00
15064016,2023-07-09 20:07:06,2676,30571,146,USD,1584.00,66.00
15073504,2023-07-09 22:01:05,2676,30571,146,USD,1920.00,80.00
15078646,2023-07-09 23:36:13,2676,31351,146,EUR,941.87,29.13
15079829,2023-07-10 00:00:58,2676,30571,146,USD,1728.00,72.00
15082804,2023-07-10 01:26:57,2676,28821,144,USD,1801.91,163.09
15085591,2023-07-10 03:14:04,2714,36061,151,INR,2423.54,49.46
15091546,2023-07-10 05:59:46,2714,36061,151,INR,4156.18,84.82
15092204,2023-07-10 06:09:23,2676,30571,146,USD,1920.00,80.00
15092205,2023-07-10 06:09:25,2676,30571,146,USD,1920.00,80.00
15094413,2023-07-10 06:27:25,2676,27251,142,EUR,1900.00,100.00
15096491,2023-07-10 06:40:22,2676,30571,146,USD,1536.00,64.00
15100333,2023-07-10 07:03:01,2642,33491,148,GBP,1056.00,44.00
15117311,2023-07-10 08:09:51,2676,31391,146,EUR,1552.00,48.00
15131216,2023-07-10 08:51:58,2676,31351,146,EUR,1668.40,51.60
15159560,2023-07-10 10:16:55,2642,33491,148,GBP,1007.04,41.96
15183406,2023-07-10 11:22:19,2714,35781,151,INR,1910.00,90.00
15187901,2023-07-10 11:35:33,2676,35281,150,AUD,960.00,40.00
15200737,2023-07-10 12:15:04,2676,31391,146,EUR,970.00,30.00
15201382,2023-07-10 12:16:54,2634,26251,141,GBP,1017.50,82.50
15211367,2023-07-10 12:50:38,2714,36081,152,INR,4847.08,98.92
15229220,2023-07-10 13:54:31,2676,31381,146,EUR,1940.00,60.00
15230496,2023-07-10 13:58:37,2676,30571,146,USD,960.00,40.00
15239550,2023-07-10 14:35:56,2676,30571,146,USD,1920.00,80.00
15244353,2023-07-10 14:55:39,2657,30581,145,GBP,2249.26,749.75
15282872,2023-07-10 18:11:58,2648,11341,126,GBP,1000.00,0.00
15292208,2023-07-10 19:09:00,2676,30571,146,USD,1920.00,80.00
15292844,2023-07-10 19:12:59,2676,30571,146,USD,1920.00,80.00
15294248,2023-07-10 19:20:59,2676,31361,146,EUR,1309.50,40.50
15308059,2023-07-10 20:45:21,2676,31351,146,EUR,970.00,30.00
15330858,2023-07-10 23:49:37,2676,30571,146,USD,1536.00,64.00
15341591,2023-07-11 04:55:35,2676,30571,146,USD,1344.00,56.00
15348308,2023-07-11 06:39:21,2714,36061,151,INR,2422.56,49.44
15361320,2023-07-11 08:04:27,2657,26621,141,GBP,923.99,231.00
15392240,2023-07-11 10:23:43,2676,31381,146,EUR,1940.00,60.00
15400136,2023-07-11 11:01:20,2676,11121,126,GBP,970.00,30.00
15403256,2023-07-11 11:15:57,2714,35781,151,INR,1910.00,90.00
15403561,2023-07-11 11:17:10,2714,35781,151,INR,955.00,45.00
15404499,2023-07-11 11:22:11,2676,31351,146,EUR,970.00,30.00
15423161,2023-07-11 13:06:56,2732,33031,149,SEK,4800.00,200.00
15423167,2023-07-11 13:06:57,2732,33031,149,SEK,4800.00,200.00
15423176,2023-07-11 13:06:58,2732,33031,149,SEK,4800.00,200.00
15423183,2023-07-11 13:06:58,2732,33031,149,SEK,4800.00,200.00
15423188,2023-07-11 13:06:59,2732,33031,149,SEK,4800.00,200.00
15429506,2023-07-11 13:49:36,2732,33031,149,SEK,960.00,40.00
15429508,2023-07-11 13:49:37,2732,33031,149,SEK,960.00,40.00
15429509,2023-07-11 13:49:37,2732,33031,149,SEK,960.00,40.00
15429511,2023-07-11 13:49:38,2732,33031,149,SEK,960.00,40.00
15429510,2023-07-11 13:49:38,2732,33031,149,SEK,960.00,40.00
15432159,2023-07-11 14:09:27,2732,33031,149,SEK,1920.00,80.00
15432291,2023-07-11 14:10:10,2732,33031,149,SEK,1920.00,80.00
15432429,2023-07-11 14:10:58,2714,35881,151,INR,4900.00,100.00
15432920,2023-07-11 14:13:51,2714,35881,151,INR,1470.00,30.00
15434289,2023-07-11 14:24:14,2676,31351,146,EUR,1940.00,60.00
15446998,2023-07-11 16:13:02,2732,40251,156,SEK,960.00,40.00
15453425,2023-07-11 17:18:06,2676,30571,146,USD,960.00,40.00
15457870,2023-07-11 18:10:05,2676,30571,146,USD,1344.00,56.00
15465514,2023-07-11 20:01:41,2642,33491,148,GBP,1056.00,44.00
15466349,2023-07-11 20:16:48,2676,30571,146,USD,960.00,40.00
15466753,2023-07-11 20:23:37,2676,31351,146,EUR,1940.00,60.00
15477096,2023-07-12 00:44:21,2676,30571,146,USD,1920.00,80.00
15477533,2023-07-12 00:57:41,2725,29251,145,USD,946.00,54.00
15480464,2023-07-12 04:06:14,2676,30571,146,USD,1104.00,46.00
15495342,2023-07-12 08:53:54,2642,27471,142,GBP,1191.40,103.60
15525476,2023-07-12 12:19:04,2676,30571,146,USD,1920.00,80.00
15525595,2023-07-12 12:19:46,2642,33491,148,GBP,959.04,39.96
15533552,2023-07-12 13:41:20,2676,30571,146,USD,960.00,40.00
15539751,2023-07-12 15:43:42,2676,30571,146,USD,1344.00,56.00
15539992,2023-07-12 15:48:24,2676,30571,146,USD,1920.00,80.00
15540297,2023-07-12 15:55:10,2642,26321,141,GBP,1152.00,48.00
